seed,layer1_role,layer2_role,package_topology,compute_bonding,memory_ring_mount,hbm_ring_coverage,hbf_outer_ring_coverage,base_die_xbar_bw_gbs,tsv_uplink_bw_gbs,tsv_protocol_overhead,tsv_lane_util_limit,periphery_to_center_hops,base_die_hop_latency_ns,microbump_latency_ns,hbm_stack_height_mm,compute_die_thickness_mm,periphery_ring_clearance_mm,model_size_gb,num_layers,hidden_dim,num_experts,top_k,batch_size,context_len,kv_chunk_size_kb,shared_kv_ratio,weight_hbf_fraction,moe_layer_ratio,routing_diversity,prefetch_accuracy,hbm_capacity_gb,hbf_capacity_gb,sram_capacity_mb,hbm_bw_gbs,hbf_bw_gbs,bridge_bw_gbs,hbf_latency_us,compute_tops_int8,matrix_efficiency,freq_ghz,p_compute_w,p_hbm_w,p_hbf_w,p_sram_w,p_bridge_w,random_seed,multi_tenant_users,traffic_burst_factor,burst_probability,tail_jitter_sigma,lhb_enable,lhb_size_mb,prefetch_depth,thermal_model_enable,ambient_temp_c,thermal_hotspot_gain,thermal_rc_tau_layers,thermal_throttle_start_c,thermal_throttle_max,thermal_shutdown_c,process_slowdown_sigma,tokens_per_sec,latency_ms_per_token,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,tail_ratio_p99_p50,stall_cycles_ratio,mem_bottleneck_pct,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,prefetch_coverage_ratio,hbm_util,hbf_util,bridge_util,tsv_util,base_die_util,bridge_contention_ms_total,tsv_contention_ms_total,base_route_contention_ms_total,hbf_miss_penalty_ms_total,burst_event_count,burst_event_ratio,throughput_per_watt,power_w,total_hbm_gb_transferred,total_hbf_gb_transferred,shared_kv_reuse_ratio,batch_gain,bottleneck_compute_pct,bottleneck_hbm_pct,bottleneck_hbf_pct,bottleneck_bridge_pct,bottleneck_tsv_pct,bottleneck_router_pct,thermal_peak_c,thermal_avg_c,throttling_ratio,process_factor,model_predicted_token_ms,model_measured_token_ms,model_error_pct,oom_hbm,oom_hbf,runtime_kv_gb,shared_kv_gb
11,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,3200.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.530013377580293,283.2850454197051,283.35977635280864,286.7420122162459,288.7884632530788,289.26575005649045,289.33158970994145,1.0191582834026203,0.9783432666337882,97.83432666337882,0.5427864583331955,0.7139999999999478,0.021879575948017142,0.8325000000003276,0.0015233201344500855,0.2081696691024388,0.3089951210441094,0.2579437532193081,0.16479739789019168,5472.105949795396,2792.812936874438,3327.040417475598,127.64440768884741,1664,0.08125,0.06637393485118474,53.183729207780786,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,42.04916982373433,57.950830176265676,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,207.01483691576095,283.28504541970466,26.923485632975993,0,0,16.0,8.32
23,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,3200.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.534418548866003,282.93196919783145,282.8685113788772,285.92340054548816,288.7394412590737,290.26535403505187,290.6527111410471,1.020754978528992,0.9760241927798534,97.60241927798535,0.5427864583331955,0.7139999999999478,0.02422325930741564,0.8325000000003276,0.0015252211148140248,0.20842944801849334,0.3093807219722229,0.258265646167994,0.16500305171851887,5437.2591954284735,2766.457911024112,3305.8535908205254,127.48524796915703,1685,0.082275390625,0.06642040341371568,53.21284375301088,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,42.04916951562429,57.9508304843757,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,207.01483691576095,282.9319691978309,26.83229205144625,0,0,16.0,8.32
37,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,3200.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.52889275414151,283.3750044759506,283.4810852312098,286.3150543526565,288.80397731464,289.34068641604074,289.36946736809864,1.01877688622184,0.9776472673523946,97.76472673523946,0.5427864583331955,0.7139999999999478,0.02258173919560793,0.8325000000003276,0.0015228365475440763,0.20810358442074284,0.30889702873168057,0.25786186746284584,0.16474508199022964,5480.503781201068,2797.7914178371434,3332.146298970254,127.68495943741745,1614,0.07880859375,0.06636210568026911,53.176322812052156,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,42.049169902116454,57.95083009788355,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,207.01483691576095,283.37500447594925,26.946684200818137,0,0,16.0,8.32
11,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4000.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.8533675338371864,259.51326760782644,259.5817248232718,262.6800194594637,264.5546694030679,264.9918876228028,265.0521999881648,1.0191575296110764,0.976359479606409,97.6359479606409,0.5427864583331955,0.7139999999999478,0.023888564397782707,0.8325000000003276,0.0016628583866030804,0.22723830157233513,0.2698396045992616,0.2815717613208351,0.17989306973284105,4377.684759836301,2792.812936874438,3327.040417475598,127.64440768884741,1664,0.08125,0.0722005131289166,53.370362160125666,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,36.72810882992139,63.2718911700786,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,189.54159472826095,259.51326760782564,26.96265725623914,0,0,16.0,8.32
23,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4000.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.8581760354797687,259.1898323985232,259.1317019108741,261.93013084996414,264.50976284207866,265.9075741006659,266.2624122882594,1.0207541604965582,0.9738279766334647,97.38279766334647,0.5427864583331955,0.7139999999999478,0.026447445364255202,0.8325000000003276,0.0016649334176540118,0.2275218654257109,0.27017632933951946,0.2819231262671909,0.18011755289301296,4349.807356342811,2766.457911024112,3305.8535908205254,127.48524796915703,1685,0.082275390625,0.07225088202429882,53.39970845175591,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,36.72810853608971,63.27189146391029,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,189.54159472826095,259.189832398524,26.87151614928074,0,0,16.0,8.32
37,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4000.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,3.852144307853804,259.5956745340995,259.6928497307143,262.2889050274578,264.5688810475722,265.06053301899186,265.0868977886253,1.018776147752678,0.9755997255138004,97.55997255138004,0.5427864583331955,0.7139999999999478,0.02465520046590302,0.8325000000003276,0.001662330523229728,0.22716616627964314,0.26975394580528644,0.2814823782314697,0.17983596387019096,4384.403024960853,2797.7914178371434,3332.146298970254,127.68495943741745,1614,0.07880859375,0.07218769103822992,53.362896810395895,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,36.728108904671345,63.27189109532867,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,189.54159472826095,259.5956745340996,26.985842476599736,0,0,16.0,8.32
11,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,4.103988237275263,243.66541573323912,243.72969047024753,246.63869095494238,248.39880683639404,248.80931266701097,248.86594017364692,1.0191569453731222,0.9748219143991834,97.48219143991834,0.5427864583331955,0.7139999999999478,0.02544621662437872,0.8325000000003276,0.0017710096944938624,0.24201774383628674,0.23949150829370136,0.2998850190806664,0.19159320663496107,3648.070633196926,2792.812936874438,3327.040417475598,127.64440768884741,1664,0.08125,0.07475401940756081,54.899900631432466,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,32.602469078989365,67.39753092101063,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,177.89276660326092,243.66541573323966,26.993017836386514,0,0,16.0,8.32
23,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,4.109109324552157,243.3617411989855,243.30716226553852,245.93461771961483,248.35664389741535,249.66905414440848,250.00221305306746,1.020753526467774,0.972125765058716,97.2125765058716,0.5427864583331955,0.7139999999999478,0.02817194923576054,0.8325000000003276,0.0017732196168156061,0.24231974128781095,0.23979035342802882,0.30025922516191106,0.19183228274242306,3624.839463619004,2766.457911024112,3305.8535908205254,127.48524796915703,1685,0.082275390625,0.07480471422750287,54.93115463358581,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,32.60246880115627,67.39753119884372,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,177.89276660326092,243.36174119898607,26.901917398016177,0,0,16.0,8.32
37,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,4.10268549313889,243.742787906201,243.83402606371737,246.2714721439919,248.4121502028603,248.87376408762583,248.89851806897627,1.0187755753905592,0.9740127461063582,97.40127461063582,0.5427864583331955,0.7139999999999478,0.026262841149989023,0.8325000000003276,0.0017704475163487095,0.2419409192504321,0.23941548562012077,0.2997898254720091,0.19153238849609663,3653.6691874673925,2797.7914178371434,3332.146298970254,127.68495943741745,1614,0.07880859375,0.07474111403331016,54.891949982314024,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,32.60246914966938,67.39753085033061,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,177.89276660326092,243.74278790619988,27.016192712245573,0,0,16.0,8.32
11,compute_top,memory_bottom,active_base_3p5d,hybrid_3d_tsv,periphery_2p5d_microbump,1.0,1.0,6000.0,4600.0,0.08,0.9,5,2.2,8.0,0.72,0.12,2.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,5600.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,4.303934904294209,232.34552153710774,232.40680878951576,235.18059916599853,236.85890500305547,237.25033055573113,237.30432602041992,1.0191564792646495,0.9735952358594948,97.35952358594947,0.5427864583331955,0.7139999999999478,0.026689267992336008,0.8325000000003276,0.0018572934422044528,0.2538088695515101,0.21527961907853896,0.3144954435232817,0.20092764447330302,3126.9176855973456,2792.812936874438,3327.040417475598,127.64440768884741,1664,0.08125,0.0766914015159042,56.120175394130236,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.0,29.31008962585932,70.68991037414068,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,169.57217508540379,232.3455215371068,27.01723968528388,0,0,16.0,8.32
