seed,layer1_role,layer2_role,hbm_ring_coverage,hbf_outer_ring_coverage,model_size_gb,num_layers,hidden_dim,num_experts,top_k,batch_size,context_len,kv_chunk_size_kb,shared_kv_ratio,weight_hbf_fraction,moe_layer_ratio,routing_diversity,prefetch_accuracy,hbm_capacity_gb,hbf_capacity_gb,sram_capacity_mb,hbm_bw_gbs,hbf_bw_gbs,bridge_bw_gbs,hbf_latency_us,compute_tops_int8,matrix_efficiency,freq_ghz,p_compute_w,p_hbm_w,p_hbf_w,p_sram_w,p_bridge_w,random_seed,multi_tenant_users,traffic_burst_factor,burst_probability,tail_jitter_sigma,lhb_enable,lhb_size_mb,prefetch_depth,thermal_model_enable,ambient_temp_c,thermal_hotspot_gain,thermal_rc_tau_layers,thermal_throttle_start_c,thermal_throttle_max,thermal_shutdown_c,process_slowdown_sigma,tokens_per_sec,latency_ms_per_token,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,tail_ratio_p99_p50,stall_cycles_ratio,mem_bottleneck_pct,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,prefetch_coverage_ratio,hbm_util,hbf_util,bridge_util,bridge_contention_ms_total,hbf_miss_penalty_ms_total,burst_event_count,burst_event_ratio,throughput_per_watt,power_w,total_hbm_gb_transferred,total_hbf_gb_transferred,shared_kv_reuse_ratio,batch_gain,bottleneck_compute_pct,bottleneck_hbm_pct,bottleneck_hbf_pct,bottleneck_bridge_pct,bottleneck_router_pct,thermal_peak_c,thermal_avg_c,throttling_ratio,process_factor,model_predicted_token_ms,model_measured_token_ms,model_error_pct,oom_hbm,oom_hbf,runtime_kv_gb,shared_kv_gb
11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.521300862489657,79.86390639296293,79.88498328936139,80.82639649309104,81.41622404170917,81.54676752462484,81.56863988171521,1.0191680675052692,0.9231814599062618,92.31814599062618,0.5427864583331955,0.7139999999999478,0.07803167691354243,0.8325000000003276,0.0054033647108760454,0.7383980677895506,0.7306905029893094,3648.070633196926,126.39395080702245,1664,0.08125,0.1254367471990003,99.82163235327779,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5657189327693318,99.43428106723067,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,58.36414062500002,79.86390639296285,26.920503565371884,0,0,16.0,8.32
23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.536886755026257,79.7646193620663,79.73986892229432,80.60552761244563,81.38883143005336,81.84640424676802,81.94791162975466,1.0206792728661986,0.9149557484990894,91.49557484990895,0.5427864583331955,0.7139999999999478,0.08639000940731499,0.8325000000003276,0.005410090550518799,0.7393171889783304,0.7316000301847803,3624.839463619004,126.23635028111576,1685,0.082275390625,0.12548340188649568,99.90872550910224,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.6063965372218465,99.39360346277815,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,58.36414062500002,79.76461936206624,26.82953784299468,0,0,16.0,8.32
37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.517594090337187,79.88755608970725,79.91124901982047,80.70617394002682,81.40710141419913,81.56259868140003,81.56623382448956,1.0187189214625796,0.9207109839866867,92.07109839866867,0.5427864583331955,0.7139999999999478,0.08053876976555582,0.8325000000003276,0.005401765113353402,0.7381794744161322,0.7304741913425965,3653.6691874673925,126.4341052940597,1614,0.07880859375,0.12542563939067627,99.80091910352823,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.517858736279712,99.4821412637203,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,58.36414062500002,79.88755608970757,26.94213782248942,0,0,16.0,8.32
11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.520530861533283,79.86881794862957,79.88989476430018,80.83134072331426,81.42122512357699,81.55179183137479,81.57367783179929,1.0191680107201881,0.923186183884232,92.3186183884232,0.5427864583331955,0.7139999999999478,0.07803163384281656,0.8325000000003276,0.005403032429426961,0.7383526597904436,0.7306455689690912,3648.070633196926,127.64440768884741,1664,0.08125,0.12543444017377284,99.81732962803311,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5657516505996897,99.4342483494003,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,58.36414062500002,79.86881794862981,26.9249976097821,0,0,16.0,8.32
23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.53611546975443,79.76952688515631,79.74474658973332,80.61050700369918,81.39381011613054,81.85145729940474,81.95297187676306,1.0206792747725595,0.9149609805299741,91.49609805299741,0.5427864583331955,0.7139999999999478,0.0863899580911512,0.8325000000003276,0.0054097577148441685,0.739271705241402,0.7315550212173088,3624.839463619004,127.48524796915703,1685,0.082275390625,0.12548109504035546,99.90441560716968,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.6104310358635948,99.38956896413642,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,58.36414062500002,79.76952688515699,26.83403938320205,0,0,16.0,8.32
37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.516824650954275,79.89246697034784,79.91621052829777,80.71111080518347,81.41210867107452,81.567600169676,81.57122337858122,1.0187183317738404,0.9207158577740151,92.07158577740151,0.5427864583331955,0.7139999999999478,0.08053872885787397,0.8325000000003276,0.005401433074242255,0.7381340995337726,0.7304292900934454,3653.6691874673925,127.68495943741745,1614,0.07880859375,0.12542333309102238,99.79661951632676,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5178888165391581,99.48211118346084,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,58.36414062500002,79.89246697034795,26.9466285893239,0,0,16.0,8.32
11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,8.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.519760955273858,79.87372950429675,79.89480623923899,80.83628495353746,81.4262262054448,81.55681613812477,81.57871578188343,1.0191679539420886,0.9231909072812209,92.31909072812209,0.5427864583331955,0.7139999999999478,0.07803159077773476,0.8325000000003276,0.005402700188842813,0.7383072573757439,0.7306006404749887,3648.070633196926,128.89486457067198,1664,0.08125,0.12543213323340496,99.81302743195,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5657843644063071,99.43421563559369,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,58.36414062500002,79.87372950429676,26.92949110150121,0,0,16.0,8.32
23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,8.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,23,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.535344267014082,79.77443448692773,79.74962425717233,80.6154863949527,81.39878880220778,81.85651035204147,81.95803212377146,1.0206792766786876,0.9149662120009914,91.49662120009914,0.5427864583331955,0.7139999999999478,0.08638990664231164,0.8325000000003276,0.005409424914784664,0.7392262263714666,0.7315100170660277,3624.839463619004,128.7341456571996,1685,0.082275390625,0.12547878824204714,99.90010616641871,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.6104664266872001,99.38953357331279,0.0,110.77639999999872,110.11409650390533,1.0,1.065099601622142,58.36414062500002,79.77443448692776,26.83854044172026,0,0,16.0,8.32
37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,8.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,37,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.516055306158187,79.89737785098929,79.92117203677509,80.71604767034015,81.4171159279499,81.57260165795184,81.57621293267277,1.0187177421583165,0.9207207309622175,92.07207309622176,0.5427864583331955,0.7139999999999478,0.08053868795556371,0.8325000000003276,0.005401101075948521,0.7380887302293261,0.7303843943639841,3653.6691874673925,128.93581358077515,1614,0.07880859375,0.12542102687618195,99.79232045767156,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5179188931008402,99.48208110689916,0.0,110.77639999999872,110.11409650390533,1.0,0.9945511542004077,58.36414062500002,79.89737785098832,26.95111880410971,0,0,16.0,8.32
11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,128,4096,128,0.65,1.0,0.5,0.35,0.9,192.0,2048.0,768.0,6400.0,4800.0,4800.0,10.0,2200.0,0.72,1.5,420.0,120.0,45.0,55.0,35.0,11,64,1.0,0.08,0.08,1,64.0,1,1,35.0,1.0,180.0,88.0,0.25,125.0,0.03,12.518991143694048,79.87864105996358,79.89971771417778,80.84122918376065,81.43122728731262,81.56184044487478,81.58375373196755,1.0191678971709695,0.923195630097354,92.31956300973539,0.5427864583331955,0.7139999999999478,0.07803154771829578,0.8325000000003276,0.005402367989116119,0.7382618605444293,0.7305557175059909,3648.070633196926,130.14532145249674,1664,0.08125,0.1254298263778923,99.8087257649317,707.0249999998055,72464.0000000279,0.5598705501618123,2.2720588235294117,0.0,0.0,0.5658170741899319,99.43418292581005,0.0,110.77639999999872,110.11409650390533,1.0,0.9632778197285811,58.36414062500002,79.87864105996373,26.933984040631195,0,0,16.0,8.32
